Satellite,,,22877,25933,26605,27663,28129,28361,29486,29486,32711,32711,39166,39166,39166,39166,40105,40105,40105,40105,40294,40294,40294,40294,40534,40534,40534,40534,40730,40730,40730,40730,41328,41328,41328,41328,32393,32393,36401,36401,36402,36402,37829,37829,37867,37867,39155,39155,41330,41330,41330,42939,42939,42939,43508,43508,43508,43687,43687,43687,37846,37846,37846,40889,40889,40889,41174,41174,41174,41175,41175,41175,41549,41549,41549,41860,41860,41860,41862,41862,41862,43056,43056,43056,43566,43566,43566,36590,36590,38091,38091,43001,43001,43002,43002,43107,43107,43207,43207,43208,43208,43245,43245,43246,43246,43706,43706,39199,39199,39635,39635,40269,40269,41384,41384,43286,43286,37605,38652,38779,39617
Signal,,,L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:L5I,L5:L5I,L5:L5I,L5:L5I
Mask,CF,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thermal100,1,4,1.0012426737099094,1.0006951292947737,0.9551877223758293,0.9937554867305711,0.9888628690964133,0.9906593681131408,1.0007654426116341,1.0009442467613086,1.0049679284906219,1.0064749847791132,0.9912015630671468,0.9908924332784007,0.9040080243453934,0.4645336583349169,0.9796176900637281,0.9776285612230415,0.785670329803409,0.0,0.9687033873081092,0.9658880179501006,0.6823237070560421,0.0,0.9612311542586748,0.9559041096564238,0.6557968370519964,0.0,0.9941185065942105,0.99527004292058,0.9047130883158938,0.4135748750256167,1.000641530805729,1.0008157430047717,0.9950093686477808,0.9683281167214357,0.9621792843629612,0.9654595385379054,0.9393451924069013,0.9499631752686067,0.9834180337991173,0.9865055281513676,0.9894372195980103,0.9918458219928604,0.0,0.0,0.9960142029189003,0.9957378862485187,1.000349184273459,1.000068037166258,1.0000861448319873,0.9866110997095517,0.9959688347641358,0.9973986685119378,0.9971470152636932,1.0001848983725201,1.0009776534496304,0.9992607046815977,0.999915995561654,1.0002811510562963,0.8453985639917213,0.4948663749652573,0.44335977341593025,0.9335541503907522,0.850747616489306,0.84961581229503,0.7044923442691627,0.16994841065570826,0.11718927325709926,0.7988477087036129,0.4137280858958901,0.34250572461943857,0.8984012689949886,0.3830000265388136,0.2888460795798043,0.8770361428185742,0.27605272033699124,0.22249535606348766,0.823094351956375,0.0,0.0,0.9499469995604304,0.8110274924275821,0.7134702235059873,0.9310397332132666,0.8061846823980203,0.7880628683908873,0.9989655687055248,1.0004764588604764,0.8535536149026907,0.9924877739223107,0.0,0.7470345268230344,0.8459477531843461,0.9081438486303256,1.0036757733179813,1.0005654685379,0.6405017530959931,0.8903638244499086,0.7178671510947371,0.8479252549115893,0.8620541898158254,0.9500053523181506,0.8737425850861887,0.9140652939809002,0.8324748983946663,0.9356401737205784,0.7870940058097214,0.6112646953920718,0.7311201199061074,0.5057039387625957,0.9991997850782842,0.9986262569809808,0.9115783015275405,0.8341473257088391,0.7628454699354748,0.5671711749057518,0.2964960061033954,0.45120009024908236,0.9989349590730893,0.8569398098567869
thermal100,1,5,1.000110253756965,1.0000601387449664,0.9953280845137291,0.9992491464590342,0.9988257165013357,0.9988656047511422,1.0000568322271897,1.0000809926234455,1.0003938713586369,1.0005725224586577,0.9990575321168049,0.9990361205285144,0.9891260689311627,0.8981092849147584,0.9978187288353093,0.9976423498924146,0.9756254730349421,0.7799563278695728,0.9967242967838963,0.9964542296074616,0.9651216185290284,0.7506670861829939,0.995994414613429,0.9954586139373235,0.9630155155613492,0.7049697040360966,0.9992612287703021,0.9994096138373078,0.987580569699641,0.8481973529326037,1.000041773230112,1.000068451800953,0.9990290512002522,0.9802022679028172,0.9961080852100122,0.9963923195504226,0.9936296348947308,0.9947099218928211,0.9981063427703464,0.9984096528029587,0.9986241084140081,0.9989130886081747,0.0,0.0,0.9995854329221655,0.9995449836048929,0.9999954810409839,0.9999616736633107,0.999989098701942,0.9985813496662777,0.9994841361644267,0.9995344933847385,0.9996254297076472,0.9999063465502666,1.0000191801227627,0.9998875895204984,0.999929347291617,0.9999699104676141,0.9701172030381229,0.8949977725520372,0.8682109802001887,0.9904354709367316,0.976530802073928,0.9753680567980945,0.9600990789822079,0.8767439837229036,0.8694852631582447,0.9684063976492614,0.8972628746625223,0.8780070178085079,0.985694798578536,0.9036733142723324,0.887659350493451,0.9774066174159474,0.8329445293076958,0.7804411329535016,0.9706031951445634,0.7958148653477681,0.752593015611036,0.9889194471129988,0.9551622306790293,0.930508249071701,0.9896276381131734,0.9665613375909479,0.9611362140569386,0.9990659835250933,1.0000231210774015,0.9658150426860576,0.9987505656269332,0.7906113866238635,0.9583371668743504,0.9781555464961387,0.9876739189456584,0.998552813843453,0.9993464087778909,0.9333657762509638,0.9825041637764977,0.9461224868307063,0.9750536375613285,0.9686343146253504,0.9909717001191441,0.9751085646857351,0.986266172556637,0.9681645448128282,0.9886028913077347,0.9591720872781371,0.9250001668602454,0.951631836612869,0.9131521261152948,0.9997709177118514,0.9994933001473941,0.9851214223632956,0.9736704125619793,0.9551172627374064,0.9181366161223693,0.8646773345311324,0.8876097156104259,0.99940672797854,0.9747245797377541
thermal100,2,,15.817088206415876,19.42033372224035,3.12797582227756,5.694466208516749,0.0,3.2463531548142233,0.0,0.0,0.0,0.0,4.994515256975082,7.2726612354308,3.027224623537723,1.0996930281424986,0.0,0.8901580553460292,0.0,0.0,0.0,0.0,0.0,0.0,17.3541039017636,0.0,0.6894017116245633,0.0,0.0,3.5027938945782737,1.0580872850590213,0.24611288228666478,0.0,0.15142194430965242,0.0,0.2722950045855167,0.0,0.0,0.0,18.985758601247184,0.0,17.937384463663896,0.12707955565188836,0.0,0.0,0.0,0.0,5.492374618499083,0.0,0.0,0.0,0.454100577117,0.8492706278866202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285737939906728,0.12097943145113665,0.004540820657100792,7.993327003618644,3.6177519371791274,3.0881174958806707,0.0,0.0,0.0011279422501804762,0.0,0.0,0.0,0.0,0.3607902311878874,0.09211165058791905,1.835350222583974,0.17230427687492966,0.10116362137374792,0.6721405404625271,0.0,0.0,5.038241531030218,1.2982416661848042,1.0004639193504774,0.0,0.950972586708715,0.2830852671053458,0.0,2.529563762868701,0.5525447591332324,0.5968793459730944,0.16783028813207806,1.631880537671893,5.2072910280037785,0.16192690260878315,0.2371867315982113,10.522941269710293,0.6237411758421153,0.8611160267113894,0.0,0.0,0.4707022562169731,0.0,3.1811525908927694,6.146421628903463,0.8702215040460749,0.18976119828839014,1.2659000813388321,1.0470860622453548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21066994301138886,0.0,0.0,0.0
thermal100,2,-2,15.817142538902171,19.386202976556017,3.1267087520139065,5.695854306923114,0.0,3.2473987095298122,0.0,0.0,0.0,0.0,4.999104976816418,7.271422739950557,3.027099762762687,1.09970267785342,0.0,0.8903118869402715,0.0,0.0,0.0,0.0,0.0,0.0,17.352263500323332,0.0,0.6894414046774774,0.0,0.0,3.503068952141186,1.0581157878759277,0.2461088649095864,0.0,0.15161198818973168,0.0,0.27229476665171004,0.0,0.0,0.0,18.985430284058324,0.0,17.937410979285584,0.12709250861709948,0.0,0.0,0.0,0.0,5.492097578836059,0.0,0.0,0.0,0.4540973420154418,0.8493178803310283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285586767921185,0.12097991756577003,0.0045399575881094716,7.9928401527570605,3.6177429152667004,3.088124721767598,0.0,0.0,0.0011291698232433827,0.0,0.0,0.0,0.0,0.3607924773730007,0.09211209401923154,1.8353653620053347,0.17230417492390654,0.10116333095006798,0.6722139397126662,0.0,0.0,5.038260022446224,1.2982413411992582,1.0004673253348544,0.0,0.9509722177299318,0.28308254697276924,0.0,2.5293293205074705,0.5525438108917743,0.5968959312452244,0.1678297244071599,1.6319480270735809,5.2072554302157075,0.1624543185849832,0.23722211342850288,10.522076067991948,0.6237430328255648,0.861004094944479,0.0,0.0,0.4707016548685764,0.0,3.1811480266158503,6.146321215585336,0.8702231586472537,0.18982097896166816,1.2658995682506826,1.047085793342289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21067298511526522,0.0,0.0,0.0
thermal100,2,-1,15.816525389641889,19.08579083669537,3.1156503586261826,5.708191795081363,0.0,3.2566880515200007,0.0,0.0,0.0,0.0,5.039254163713485,7.260444413861268,3.0259950394926203,1.0997896278781847,0.0,0.891674318492854,0.0,0.0,0.0,0.0,0.0,0.0,17.335770659927654,0.0,0.6897948313261977,0.0,0.0,3.5055062317498153,1.0583676319203357,0.246072781996001,0.0,0.1533233142485622,0.0,0.2722926217312173,0.0,0.0,0.0,18.982476303073636,0.0,17.937649134479308,0.12720912175759097,0.0,0.0,0.0,0.0,5.489618114447479,0.0,0.0,0.0,0.45406839071729077,0.8497386540170365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284210047034715,0.12098429839171593,0.004532204242608188,7.988455918663408,3.617661609801659,3.0881890762520228,0.0,0.0,0.0011402385334731266,0.0,0.0,0.0,0.0,0.36081269143434636,0.09211613694096106,1.8355026632630922,0.1723032637154314,0.10116076983045198,0.6728760758139108,0.0,0.0,5.0384240012191785,1.2982383752355129,1.0004974017782688,0.0,0.950968895117837,0.2830590407376031,0.0,2.5272268434978913,0.5525352404044783,0.5970449312954232,0.16782466494006845,1.6325558061344607,5.2069350291669245,0.1671907125878741,0.23754073623981162,10.514294424281056,0.6237597000275319,0.859999244190921,0.0,0.0,0.47069627805184006,0.0,3.181107229441617,6.145421146728743,0.8702379404968383,0.1903554633811403,1.265895001371979,1.047083398433506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21070017809530903,0.0,0.0,0.0
thermal100,2,0,15.72502273023247,16.62530882448544,3.0328936224486407,5.818586102786946,0.0,3.3396061146258162,0.0,0.0,0.0,0.0,5.348764509527556,7.164234751144192,3.0164746683152797,1.1006668853470614,0.0,0.9035131210146123,0.0,0.0,0.0,0.0,0.0,0.0,17.176468993006218,0.0,0.6930212659858606,0.0,0.0,3.5267909755477524,1.0605100866616157,0.24571794486766219,0.0,0.1704872319996003,0.0,0.27227087171406117,0.0,0.0,0.0,18.953023990721213,0.0,17.939978702227222,0.12837835687213844,0.0,0.0,0.0,0.0,5.465968192383945,0.0,0.0,0.0,0.45379211955219195,0.8535855332719954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269180093095422,0.12102858231798136,0.004456212109303172,7.94449534337172,3.6168398459534616,3.08877588311201,0.0,0.0,0.0012527436624921373,0.0,0.0,0.0,0.0,0.36101469437539885,0.09216079141781874,1.8369573221369826,0.1722946618830196,0.10113936302705696,0.6796091322716169,0.0,0.0,5.039866568333361,1.2982054218094297,1.0007515737062096,0.0,0.9509355312771304,0.28290177339506034,0.0,2.5068345928626705,0.5524463492400411,0.5985111141271579,0.16777529276256256,1.6386548886743746,5.20373133158573,0.21359933681392795,0.24073963627105135,10.437033083313734,0.6239224961973991,0.8501778559874885,0.0,0.0,0.4706455874771555,0.0,3.180722062490497,6.136698766215269,0.8703770201937492,0.19541578977911034,1.2658534506882702,1.0470614942805858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109573986284942,0.0,0.0,0.0
thermal100,2,1,13.008134757522521,8.379799063986296,2.7729073853512083,6.417336934241805,0.0,3.7967723004919187,0.0,0.0,0.0,0.0,5.558825176782529,6.721270362647542,2.9694843455665634,1.109471500842227,0.6239199273855331,0.9274455843251252,0.0,0.0,0.0,0.0,0.0,0.0,15.474821414713807,0.0,0.7141047184786021,0.0,0.0,3.633636873988331,1.0700299957224217,0.24245568104696552,0.0,0.3464621107368023,0.0,0.27214618234969773,0.0,0.0,0.0,18.669064776922106,0.0,17.956230320284778,0.14022691575534377,0.0,0.0,0.0,0.0,5.273186752984909,0.0,0.0,0.0,0.45145356364215344,0.8808757088148798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5083345132522159,0.12148645435502511,0.0037859547099240378,7.526377353366846,3.6083070594583173,3.0912079189121022,0.0,0.0,0.0028181963520313392,0.0,0.0,0.0,0.0,0.3630494115343985,0.09283394526788807,1.8530247403809315,0.1722235597364123,0.10104607281934655,0.746284214282651,0.0,0.0,5.048114724747586,1.2977758503265373,1.0018001915656285,0.0,0.9506074548884156,0.2837587458035466,0.0,2.334067942439069,0.5514662853197735,0.6116431695663053,0.16736261839682298,1.6983861183727755,5.172487805904289,0.6119220968584934,0.27212729667524804,9.717777654376809,0.6253215922906306,0.7683991922096679,0.0,0.0,0.47033440013657696,0.0,3.177579533449138,6.053158236991993,0.8714914341846918,0.2367349583893603,1.2649414933334844,1.0469336863128837,0.0,0.0,0.0,0.0,0.003982970546458128,0.0,0.0,0.0,0.2129880220580197,0.0,0.0,0.0
thermal100,2,2,5.046742763658702,2.6663309043813572,2.3956466614781404,6.2168950247219525,2.1315245598318464,4.444145280301414,0.0,0.0,0.0,0.0,3.001931138076602,4.894553285066817,2.773178993190069,1.1579319298284654,2.9356856013142174,0.8371406756517493,0.0,0.0,1.3609634740317527,0.0,0.0,0.0,7.015171085969938,0.5513454359636687,0.8006239503990733,0.0,1.388630630361268,4.024902135748602,1.1033204814843138,0.21960292455497982,0.0,0.7070197642190523,0.0,0.27870989823142645,0.0,1.6821014704974049,0.0,15.698951373220579,0.0,17.413780187015895,0.29859410824203503,0.0,0.0,0.0,0.12308434430125216,2.978038427444254,0.0,0.0,0.0,0.4323790420729976,0.9466131201006054,0.0,0.0,0.0,0.0,0.06869002170350487,0.0,0.0,0.4047665479916984,0.1245419444435577,0.005847289727562202,5.195597579960437,3.5195399125399907,3.0814496927585653,0.0,0.0,0.01879691604264897,0.0,0.0,0.0,1.0450158394933948,0.3822284906822377,0.09547821717402705,1.9794211965487274,0.17161130933156948,0.1005768999883925,1.096806914470364,0.0012744312473941038,0.0,5.054223660236201,1.293850364221815,1.0028731636053188,0.0,0.9473204225936671,0.29265713401537696,0.0,1.5594309622417686,0.5366841990165567,0.6723843436472985,0.16612382351509886,2.0130491608032517,4.908253803377357,1.8063884973313125,0.5129146290740006,6.132948212251548,0.6340140708279228,0.3402463821127071,0.0,0.0,0.4703156330743158,0.0,3.1518264914691705,5.120592616307095,0.8823188916461728,0.474594261207076,1.251310758628657,1.046442378572269,0.0,0.0,0.0,0.0,0.07993643466458361,0.0,0.0,0.0,0.23227594442699867,0.0,0.0,0.0
thermal100,2,3,1.8926731748976295,1.3736522431548164,2.2708560658652175,3.9055405502219975,1.6408217176553066,4.388614412205554,0.9113009865566677,0.0,1.0853096390381758,0.0,1.8612910627966395,2.438788079164858,1.9540188774125462,1.1812225185544147,2.526926280914438,1.2631700252140765,0.055707069021186925,0.019833578174467233,2.079078157779973,0.0,0.0,0.0,2.3963769871943654,1.0336259126942478,1.008404845833751,0.0,2.807317375454427,4.326590746814817,1.2710583699826932,0.17637261403775087,1.2558749619606668,0.902533765967214,0.0,0.3039558563229285,0.5713171369810353,4.616283492924184,0.4184435639138521,7.350429405115857,0.8227912466859095,9.865073246695989,0.8502499131940376,2.287149173893484,0.0,0.0,0.8140336464261959,1.838989179055889,0.5831136693526117,0.2512638116869619,0.6265455181563672,0.3794875472453889,1.349073573528462,0.0,0.0002746496521802938,0.0,0.2826961649645084,0.5324993697329072,0.0,0.0,0.5603937134115796,0.1262293087290339,0.023608110961930887,2.1778267608846766,2.7804943385953496,2.8423829568785592,0.0,0.046405550851191975,0.11209739682395843,0.0,0.0,0.0,1.3213855246286434,0.4925898887251842,0.15440845475185974,2.2780339785367336,0.16772743136577442,0.09852080188407078,1.2923383173641945,0.028776796904054183,0.0,4.323660244519298,1.2773873622471763,0.9822481528007779,0.590938136916619,0.898532325253346,0.3464127075505662,0.48900433495450457,1.0195264116689098,0.5073217918993008,0.7257024209823354,0.18016056293115526,2.3946018726857936,3.604779066739733,1.6115453631048386,1.2864017760982605,2.255977031571792,0.6741158988026464,0.5120748833036288,0.0,0.0,0.46386598394793677,0.9983883900771682,2.9346006637948068,2.4996701745490424,0.9402877568620404,0.9768953523019146,1.149402809623375,0.9979835506016688,0.0017359152039975313,0.0,0.2586667326056667,0.18868628081728123,0.43707934698034373,0.2693109826489637,0.03211050047682018,0.0,0.2942868136584321,0.0,0.4843151154963639,0.0
thermal100,2,4,1.2492637792939236,1.1238970140955593,1.4615349515511515,2.0138720637947545,1.194764096510165,2.8394166654631743,1.0795848187967898,0.9593765682965281,1.5661836509217242,1.2939709105982111,1.311966307146499,1.4862059811858876,1.1625216719929237,0.9481545969610721,1.5595867066352322,1.407904596125303,0.3664376940149847,0.012452594735221714,1.4048096224687374,0.955971329102193,0.26345984560296243,0.0,1.3123461519022042,1.1410933827214447,0.7186801002603531,0.0,1.974411212188898,2.684244294955399,1.3519640157152306,0.21808321343285572,1.1098437013950828,1.088736639290109,0.39276382154055817,0.4257052268644787,1.3691929349979486,1.9637797811153799,1.3603621077952701,2.167699347089827,1.6359013452587572,2.7537426948481047,1.3233301661500083,1.553352343709869,0.0,0.0,1.153070740910564,1.240380666571146,1.0493085224663792,0.9801312049083168,0.956535661748404,0.5506798319421435,1.2797955240090073,0.5680141855595985,0.5691395359048501,0.9283569811860479,0.9182835753862281,0.8637404339598842,0.9007966790857307,0.8424220680671468,1.338765109234356,0.17912359147211873,0.03877536337315505,1.1752302235202918,1.3840519017515394,1.672528052561704,0.43294017116917133,0.26276198379309096,0.328379019878948,0.0,0.0,0.0,1.1231378832916792,0.6364809812101229,0.423855902947392,2.2337598876541143,0.16566399541646054,0.09890911735529782,1.1869948864340634,0.0597538935925955,0.0,2.6191245662122524,1.2003600493376112,0.9135711965247941,0.990868941359697,0.8370117964070157,0.5844882197363567,0.8773737471718396,0.9927088934512356,0.7693428020469181,0.9418958940181591,0.25093611217681805,1.8284024207596012,1.7121592014205211,1.1142493376698699,1.2771080819164797,1.2142011787052962,0.76001546161692,1.1034506656872165,0.0,0.0,0.5850804911606582,1.4012456508371869,1.8631653988024255,1.4342848746362193,0.9711532684641151,1.2486516531345382,0.5475628727113443,0.47818763791731894,0.2723519141985517,0.18503894417076425,0.9098466447420148,0.8910363040454795,0.7257182182997032,0.6879327097335175,0.3458241678420136,0.29185751933068504,0.3682069255297215,0.0054879062636272085,0.9358023317649992,0.7828953353540421
thermal100,2,5,1.0412222375795415,1.0222116860906674,1.0809143774624839,1.1797132280931288,1.0311044135910241,1.3452545478619151,1.019250644674226,1.0331881148986737,1.131469985122997,1.260349102659826,1.055148932416654,1.1237854451876117,0.9933022666869638,0.7250974740454105,1.0977492281379537,1.1848934459066078,0.7256344804350322,0.0,1.0704572467653413,1.1024482443855381,0.7574257687041617,0.0,1.0459071450328188,1.06965771207046,0.8243417494257101,0.06059663850054246,1.1853860494164388,1.4402726763648852,1.082163432154424,0.20777980549778993,1.0167955537680788,1.0325817204223477,0.8480589758303579,0.5637567936036589,1.0910042309892558,1.1252327219632432,1.0844885761503615,1.143750423191041,1.164494305376042,1.2166937769623138,1.085050157600701,1.081936283271482,0.0,0.0,1.0235379582277642,1.0309722870400897,1.0119167523660406,1.0031898794405518,0.9994986223629783,0.8637684008552942,1.0427536921396274,0.9992115348279441,0.931699587032924,1.0090088582162065,1.0167179400826918,0.9836733287104222,0.9986411117181692,0.9990415030326887,1.1075509165578852,0.35799078646792964,0.15658354519108922,1.0163675492025663,0.9832671058262779,1.0273956698687603,0.9051633030059494,0.6314116768014737,0.6266602662484927,0.780806618736956,0.05562179520225973,0.0,1.023903941487354,0.7420546933332911,0.6614819798988427,1.4846570908902836,0.18636158876534867,0.10784092786305968,1.0196024243183084,0.03546161531064954,0.0,1.369058725422788,0.95253165472343,0.7688670224365294,1.0068387091531144,0.8749984278545335,0.7979359107894496,0.9748859325329796,1.007116871659308,0.7884007382206183,1.1214258823490466,0.29993144768832053,1.1126354414030313,1.0720759833903992,1.0099049239542226,1.0313978345354229,1.0254495713667342,0.7240826109672636,1.0680220455999254,0.24912565719305746,0.8757503823696813,0.7763940119804995,1.1078259551461422,1.049154344707823,1.1047729046597183,0.884092046791443,1.0762791420688587,0.4372418617923342,0.36978378676886065,0.4699449861123804,0.40640658043716466,0.9811442633647001,0.9770231917650305,0.8823904778869036,0.8673097047364252,0.39085516772509443,0.32461464293459963,0.48769988897087346,0.33138434421863944,0.9825974228561657,0.9164815583021241
thermal25,1,,49.067008994718314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.784148299383856,2.6926285775006495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19109021792237754,21.165933387595924,4.5012626369249515,2.2842097456226913,0.6924388050097492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011179417024280568,24.063307529729403,36.35616558216079,0.25696550469570584,0.04125098323681207,0.0,0.0,5.212989669338839,11.393709382732021,0.2498579975701436,0.8222192152316923,1.3376134068143133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005509815493877124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41791879889886,22.346807653672293,0.0,0.2060049295368013,0.0,0.0,0.0,0.0,11.508808264330016,52.26333345156435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.073629763632033,6.99601440811517,0.0,0.0,0.0,0.0,0.0,0.0,17.981628980004075,0.0
thermal25,1,-2,46.6535643507819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99233470327124,2.6855770373494217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19364609707971026,20.75442500516661,4.5580539462297835,2.2983456455305675,0.7105972959986677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13607730476972596,22.451506354931016,27.9962907753116,0.256237760728238,0.02711022057722849,0.0,0.0,5.42320284780693,12.400802951538997,0.24520532160398578,0.9579164607859025,1.9664206344089867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006133083461666341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.123762957521016,21.638217757835626,0.0,0.27840400588763003,0.0,0.0,0.0,0.0,11.543446352862908,51.47471324226439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.661667283411905,6.992747673440775,0.0,0.0,0.0,0.0,0.0,0.0,17.984171153694827,0.0
thermal25,1,-1,30.57904245851887,9.05970148627158,0.0,0.0,0.0,0.0,1.7831476862933373,0.0,16.249861920720075,2.6803148942267248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21163905522938783,17.380131454207824,4.925799726393413,2.4017101508247958,0.8523003619886133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7806138378880498,14.362757313864702,10.597611973068283,0.2475774372623738,0.0,0.0,0.0,6.382724643082399,13.889003250854381,0.2305313401412623,1.6465196659205603,3.630941475342627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010209513189225888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.67988316740692,17.01518121129735,0.0,0.7238978557147983,0.0,0.0,0.0,0.0,11.81037419750793,45.49046318903944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5877758349054196,7.195584063886606,0.0,0.0,0.0,0.0,0.0,0.0,16.496208404669552,0.0
thermal25,1,0,9.415882669141837,4.462646990901126,0.0,0.0,0.0,0.0,3.6413871300296488,1.3665253202472398,15.26413528726547,2.824068138185521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771568180575699,7.684977592983951,4.8164840231944765,2.741205174231471,1.4291084772658547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6900922135460115,4.4883269546346245,3.4756670409560657,0.219059059952075,0.2807445740428823,0.0,0.0,6.350694697712237,10.672141836970814,0.33931433242468456,2.696171665564897,5.033468472006724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027112573594057474,0.0,0.0,0.0,0.2135801237999329,0.0,0.0,0.0,0.0,0.0,21.432371106107965,5.959140579907854,0.0,1.9336344266750984,0.0,0.0,0.0,0.0,12.358133248557598,21.492915264561212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5290465160713378,6.719032931469941,0.0,0.0,0.0,0.0,0.0,0.0,9.28294043422851,0.0
