OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
STARLINK-11369 [DTC],2024-220H,62095,PAY,+,US,2024-11-25,AFETR,,91.67,43.00,357,355,,,EA,ORB
STARLINK-11303 [DTC],2024-220J,62096,PAY,+,US,2024-11-25,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11367 [DTC],2024-220K,62097,PAY,+,US,2024-11-25,AFETR,,91.67,43.00,359,354,,,EA,ORB
STARLINK-11386 [DTC],2024-220L,62098,PAY,+,US,2024-11-25,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11380 [DTC],2024-220M,62099,PAY,+,US,2024-11-25,AFETR,,91.67,43.00,360,353,,,EA,ORB
STARLINK-33566,2024-220N,62100,PAY,+,US,2024-11-25,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33545,2024-220P,62101,PAY,+,US,2024-11-25,AFETR,,94.27,43.00,483,483,,,EA,ORB
STARLINK-33562,2024-220Q,62102,PAY,+,US,2024-11-25,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33554,2024-220R,62103,PAY,+,US,2024-11-25,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33555,2024-220S,62104,PAY,+,US,2024-11-25,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33559,2024-220V,62107,PAY,+,US,2024-11-25,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33553,2024-220W,62108,PAY,+,US,2024-11-25,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33556,2024-220X,62109,PAY,+,US,2024-11-25,AFETR,,94.27,43.00,484,483,,,EA,ORB
STARLINK-33551,2024-220Y,62110,PAY,+,US,2024-11-25,AFETR,,94.27,43.00,483,483,,,EA,ORB
STARLINK-32311,2024-222A,62114,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32470,2024-222B,62115,PAY,+,US,2024-11-27,AFETR,,94.27,43.01,484,482,,,EA,ORB
STARLINK-32502,2024-222C,62116,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32521,2024-222D,62117,PAY,+,US,2024-11-27,AFETR,,94.27,43.01,484,482,,,EA,ORB
STARLINK-32549,2024-222E,62118,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32535,2024-222F,62119,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32548,2024-222G,62120,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32525,2024-222H,62121,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32628,2024-222J,62122,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,483,,,EA,ORB
STARLINK-32626,2024-222K,62123,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32608,2024-222L,62124,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32488,2024-222M,62125,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32490,2024-222N,62126,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32557,2024-222P,62127,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32568,2024-222Q,62128,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32462,2024-222R,62129,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32463,2024-222S,62130,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32550,2024-222T,62131,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,485,481,,,EA,ORB
STARLINK-32507,2024-222U,62132,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,483,483,,,EA,ORB
STARLINK-32245,2024-222V,62133,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32546,2024-222W,62134,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32545,2024-222X,62135,PAY,+,US,2024-11-27,AFETR,,94.26,43.00,484,482,,,EA,ORB
STARLINK-32554,2024-222Y,62136,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,483,483,,,EA,ORB
STARLINK-32570,2024-222Z,62137,PAY,+,US,2024-11-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32529,2024-224A,62139,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32464,2024-224B,62140,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32482,2024-224C,62141,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32454,2024-224D,62142,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32485,2024-224E,62143,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32388,2024-224F,62144,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32374,2024-224G,62145,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32384,2024-224H,62146,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32295,2024-224J,62147,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32479,2024-224K,62148,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32468,2024-224L,62149,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,483,483,,,EA,ORB
STARLINK-32629,2024-224M,62150,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,483,,,EA,ORB
STARLINK-32644,2024-224N,62151,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32623,2024-224P,62152,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32639,2024-224Q,62153,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32625,2024-224R,62154,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32635,2024-224S,62155,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32532,2024-224T,62156,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32503,2024-224U,62157,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32508,2024-224V,62158,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32524,2024-224W,62159,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,483,483,,,EA,ORB
STARLINK-32484,2024-224X,62160,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32497,2024-224Y,62161,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,483,,,EA,ORB
STARLINK-32526,2024-224Z,62162,PAY,+,US,2024-11-30,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32523,2024-225C,62165,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32551,2024-225D,62166,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,571,,,EA,ORB
STARLINK-32506,2024-225E,62167,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32562,2024-225F,62168,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32558,2024-225G,62169,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32538,2024-225H,62170,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32257,2024-225J,62171,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32407,2024-225K,62172,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,571,,,EA,ORB
STARLINK-32575,2024-225L,62173,PAY,+,US,2024-11-30,AFWTR,,94.14,70.00,479,475,,,EA,ORB
STARLINK-32552,2024-225M,62174,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32534,2024-225N,62175,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32516,2024-225P,62176,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32542,2024-225Q,62177,PAY,+,US,2024-11-30,AFWTR,,96.10,70.00,573,571,,,EA,ORB
STARLINK-32600,2024-225R,62178,PAY,+,US,2024-11-30,AFWTR,,94.14,70.00,479,475,,,EA,ORB
STARLINK-32584,2024-225S,62179,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32587,2024-225T,62180,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32602,2024-225U,62181,PAY,+,US,2024-11-30,AFWTR,,94.14,70.00,479,475,,,EA,ORB
STARLINK-32565,2024-225V,62182,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,573,571,,,EA,ORB
STARLINK-32589,2024-225W,62183,PAY,+,US,2024-11-30,AFWTR,,96.11,70.00,574,570,,,EA,ORB
STARLINK-32581,2024-225X,62184,PAY,+,US,2024-11-30,AFWTR,,94.14,70.00,479,475,,,EA,ORB
STARLINK-32686,2024-229A,62192,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32688,2024-229B,62193,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32684,2024-229C,62194,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32672,2024-229D,62195,PAY,+,US,2024-12-04,AFETR,,94.27,43.01,484,482,,,EA,ORB
STARLINK-32682,2024-229E,62196,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32663,2024-229F,62197,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32640,2024-229G,62198,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32653,2024-229H,62199,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32647,2024-229J,62200,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,485,481,,,EA,ORB
STARLINK-32667,2024-229K,62201,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32655,2024-229L,62202,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32665,2024-229M,62203,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32664,2024-229N,62204,PAY,P,US,2024-12-04,AFETR,,91.22,42.98,353,316,,,EA,ORB
STARLINK-32660,2024-229P,62205,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32448,2024-229Q,62206,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32430,2024-229R,62207,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32675,2024-229S,62208,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32671,2024-229T,62209,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32670,2024-229U,62210,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32642,2024-229V,62211,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32668,2024-229W,62212,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32669,2024-229X,62213,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32666,2024-229Y,62214,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32662,2024-229Z,62215,PAY,+,US,2024-12-04,AFETR,,94.27,43.00,483,483,,,EA,ORB
STARLINK-11394 [DTC],2024-231A,62218,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,358,,,EA,ORB
STARLINK-11490 [DTC],2024-231B,62219,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,358,,,EA,ORB
STARLINK-11466 [DTC],2024-231C,62220,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,359,,,EA,ORB
STARLINK-11468 [DTC],2024-231D,62221,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,359,,,EA,ORB
STARLINK-11488 [DTC],2024-231E,62222,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,359,,,EA,ORB
STARLINK-11483 [DTC],2024-231F,62223,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,360,359,,,EA,ORB
STARLINK-11492 [DTC],2024-231G,62224,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,359,,,EA,ORB
STARLINK-11471 [DTC],2024-231H,62225,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,359,,,EA,ORB
STARLINK-11475 [DTC],2024-231J,62226,PAY,+,US,2024-12-05,AFWTR,,91.73,53.16,360,359,,,EA,ORB
STARLINK-11469 [DTC],2024-231K,62227,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,358,,,EA,ORB
STARLINK-11476 [DTC],2024-231L,62228,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,359,,,EA,ORB
STARLINK-11485 [DTC],2024-231M,62229,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,359,,,EA,ORB
STARLINK-11481 [DTC],2024-231N,62230,PAY,+,US,2024-12-05,AFWTR,,91.74,53.16,361,359,,,EA,ORB
STARLINK-32650,2024-231P,62231,PAY,+,US,2024-12-05,AFWTR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-32636,2024-231Q,62232,PAY,+,US,2024-12-05,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32643,2024-231R,62233,PAY,+,US,2024-12-05,AFWTR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-32652,2024-231S,62234,PAY,+,US,2024-12-05,AFWTR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-32631,2024-231T,62235,PAY,+,US,2024-12-05,AFWTR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-32641,2024-231U,62236,PAY,+,US,2024-12-05,AFWTR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-32632,2024-231V,62262,PAY,+,US,2024-12-05,AFWTR,,94.01,53.16,472,469,,,EA,ORB
STARLINK-11496 [DTC],2024-237A,62267,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,357,355,,,EA,ORB
STARLINK-11501 [DTC],2024-237B,62268,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,359,354,,,EA,ORB
STARLINK-11491 [DTC],2024-237C,62269,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,357,355,,,EA,ORB
STARLINK-11479 [DTC],2024-237D,62270,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,360,353,,,EA,ORB
STARLINK-11489 [DTC],2024-237E,62271,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11494 [DTC],2024-237F,62272,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11333 [DTC],2024-237G,62273,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,357,355,,,EA,ORB
STARLINK-11504 [DTC],2024-237H,62274,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,357,356,,,EA,ORB
STARLINK-11495 [DTC],2024-237J,62275,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,357,356,,,EA,ORB
STARLINK-11498 [DTC],2024-237K,62276,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,359,354,,,EA,ORB
STARLINK-11484 [DTC],2024-237L,62277,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11487 [DTC],2024-237M,62278,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,357,356,,,EA,ORB
STARLINK-11499 [DTC],2024-237N,62279,PAY,+,US,2024-12-08,AFETR,,91.67,43.00,357,355,,,EA,ORB
STARLINK-33548,2024-237P,62280,PAY,+,US,2024-12-08,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33544,2024-237Q,62281,PAY,+,US,2024-12-08,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33560,2024-237R,62282,PAY,+,US,2024-12-08,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33547,2024-237S,62283,PAY,+,US,2024-12-08,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33563,2024-237T,62284,PAY,+,US,2024-12-08,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33550,2024-237U,62285,PAY,+,US,2024-12-08,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33564,2024-237V,62286,PAY,+,US,2024-12-08,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33546,2024-237W,62287,PAY,+,US,2024-12-08,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33565,2024-237X,62288,PAY,+,US,2024-12-08,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-33549,2024-237Y,62289,PAY,+,US,2024-12-08,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32648,2024-239A,62301,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-32594,2024-239B,62302,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32621,2024-239C,62303,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-32597,2024-239D,62304,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32649,2024-239E,62305,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32633,2024-239F,62306,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32646,2024-239G,62307,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32706,2024-239H,62308,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32678,2024-239J,62309,PAY,+,US,2024-12-13,AFWTR,,93.14,53.16,429,427,,,EA,ORB
STARLINK-32696,2024-239K,62310,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-32700,2024-239L,62311,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32698,2024-239M,62312,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-32634,2024-239N,62313,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-32651,2024-239P,62314,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32627,2024-239Q,62315,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-32596,2024-239R,62316,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-32519,2024-239S,62317,PAY,+,US,2024-12-13,AFWTR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-32527,2024-239U,62319,PAY,+,US,2024-12-13,AFWTR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-32481,2024-239V,62320,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32645,2024-239W,62321,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32654,2024-239X,62322,PAY,+,US,2024-12-13,AFWTR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-11444 [DTC],2024-249A,62409,PAY,+,US,2024-12-23,AFETR,,91.67,43.00,357,356,,,EA,ORB
STARLINK-11493 [DTC],2024-249B,62410,PAY,+,US,2024-12-23,AFETR,,91.67,43.00,358,354,,,EA,ORB
STARLINK-11453 [DTC],2024-249C,62411,PAY,+,US,2024-12-23,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11441 [DTC],2024-249E,62413,PAY,+,US,2024-12-23,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11445 [DTC],2024-249F,62414,PAY,+,US,2024-12-23,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11355 [DTC],2024-249G,62415,PAY,+,US,2024-12-23,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11446 [DTC],2024-249H,62416,PAY,+,US,2024-12-23,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11428 [DTC],2024-249J,62417,PAY,+,US,2024-12-23,AFETR,,91.66,43.00,358,354,,,EA,ORB
STARLINK-11447 [DTC],2024-249K,62418,PAY,+,US,2024-12-23,AFETR,,91.67,43.00,358,354,,,EA,ORB
STARLINK-11434 [DTC],2024-249M,62420,PAY,+,US,2024-12-23,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11461 [DTC],2024-249N,62421,PAY,+,US,2024-12-23,AFETR,,91.67,43.00,357,355,,,EA,ORB
STARLINK-32692,2024-249P,62422,PAY,+,US,2024-12-23,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32680,2024-249Q,62423,PAY,+,US,2024-12-23,AFETR,,94.26,43.00,485,481,,,EA,ORB
STARLINK-32638,2024-249R,62424,PAY,+,US,2024-12-23,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32283,2024-249S,62425,PAY,+,US,2024-12-23,AFETR,,94.27,43.01,485,481,,,EA,ORB
STARLINK-32676,2024-249T,62426,PAY,+,US,2024-12-23,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32659,2024-249U,62427,PAY,+,US,2024-12-23,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32614,2024-249V,62428,PAY,+,US,2024-12-23,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32418,2024-249W,62429,PAY,+,US,2024-12-23,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32702,2024-251A,62432,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-32712,2024-251B,62433,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32674,2024-251C,62434,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32711,2024-251D,62435,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32697,2024-251E,62436,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-32693,2024-251F,62437,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32721,2024-251G,62438,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-32709,2024-251H,62439,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-32689,2024-251J,62440,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-32724,2024-251K,62441,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32291,2024-251L,62442,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32736,2024-251M,62443,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32737,2024-251N,62444,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32683,2024-251P,62445,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-32726,2024-251Q,62446,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32719,2024-251S,62448,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32723,2024-251T,62449,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32722,2024-251U,62450,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32720,2024-251V,62451,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-32656,2024-251W,62452,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-32690,2024-251X,62453,PAY,+,US,2024-12-29,AFWTR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-11518 [DTC],2024-254A,62462,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,359,354,,,EA,ORB
STARLINK-11455 [DTC],2024-254B,62463,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11178 [DTC],2024-254D,62465,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,359,354,,,EA,ORB
STARLINK-11506 [DTC],2024-254E,62466,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,357,356,,,EA,ORB
STARLINK-11486 [DTC],2024-254F,62467,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,358,355,,,EA,ORB
STARLINK-11511 [DTC],2024-254G,62468,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,357,356,,,EA,ORB
STARLINK-11505 [DTC],2024-254H,62469,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,357,356,,,EA,ORB
STARLINK-11497 [DTC],2024-254J,62470,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,359,354,,,EA,ORB
STARLINK-11477 [DTC],2024-254K,62471,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,357,356,,,EA,ORB
STARLINK-11500 [DTC],2024-254L,62472,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,357,356,,,EA,ORB
STARLINK-11464 [DTC],2024-254M,62473,PAY,+,US,2024-12-31,AFETR,,91.66,43.00,359,354,,,EA,ORB
STARLINK-11502 [DTC],2024-254N,62474,PAY,+,US,2024-12-31,AFETR,,91.67,43.00,359,354,,,EA,ORB
STARLINK-32657,2024-254P,62475,PAY,+,US,2024-12-31,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-32734,2024-254Q,62476,PAY,+,US,2024-12-31,AFETR,,94.27,43.00,483,483,,,EA,ORB
